                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.0762,                 5.6117,                 2.9542,                0.86502,                 0.0679,                0.05209,                0.01789,                 2.4037,                 3.4258,                 2.6065,             0.00025277,             0.00025277,             0.00025277
