                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.6596,                 4.1294,                 1.4927,                0.92597,                0.03086,                0.12297,                0.07639,                 1.2004,                 3.5238,                 1.0558,             0.00024921,             0.00024921,             0.00024921
