                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 2.3481,                 2.1052,                 1.9672,                0.72984,                 0.1261,                0.09463,                0.04937,                 3.4537,                 4.2939,                 2.6023,             0.00024921,             0.00024921,             0.00024921
