                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.5727,                 1.4122,                 1.5444,                0.68084,                0.23979,                0.21236,                 0.1351,                 1.7572,                 1.9981,                 1.5802,             0.00024921,             0.00024921,             0.00024921
                      1,                 1.4873,                 1.3853,                 1.4493,                0.71899,                0.27405,                0.28029,                0.17988,                 1.5298,                 1.6957,                 1.3949,              0.0004555,              0.0004555,              0.0004555
