                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.4623,                 4.5998,                 4.2394,                0.00231,                0.41369,                0.02299,                0.00583,                 3.6834,                 4.7621,                 4.1406,             0.00024921,             0.00024921,             0.00024921
