                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 1.8116,                 2.4795,                  2.131,                0.78382,                0.12522,                0.14999,                0.06965,                 1.9114,                 2.5821,                 2.1845,             0.00024921,             0.00024921,             0.00024921
